year,censor,quality,author,paper,SCC,CDR,PRTP,Equity,Uncertainty,Hope,Nordhaus,Tol,Ploeg,Tax
2015,1.00,0.52,0.17,0.13,8.73,NA,NA,0,0,0,0,0,0,0
2015,1.00,0.26,0.09,0.13,8.42,NA,NA,0,0,0,0,0,0,0
2015,1.00,0.13,0.04,0.13,25.08,NA,NA,0,0,0,0,0,0,0
2015,1.00,0.13,0.04,0.13,15.99,NA,NA,0,0,0,0,0,0,0
2015,1.00,0.13,0.04,0.13,8.99,4.00,NA,0,0,0,0,0,0,0
2017,1.00,0.24,0.06,0.11,102.60,4.60,2.60,0,0,0,1,0,0,0
2017,1.00,3.20,0.80,0.11,100.95,4.60,2.60,0,0,0,1,0,0,1
2017,1.00,0.08,0.02,0.11,606.39,4.60,2.60,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,350.88,4.60,2.60,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,649.14,NA,0.80,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,422.56,2.50,0.50,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,260.11,3.00,1.00,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,119.37,4.00,2.00,0,0,0,1,0,0,0
2017,1.00,0.08,0.02,0.11,64.78,5.00,3.00,0,0,0,1,0,0,0
2015,1.00,0.05,0.01,0.02,183.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,227.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,227.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,150.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,183.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,183.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,139.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,139.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,143.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,135.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,135.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,139.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,487.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,814.00,NA,NA,0,1,0,0,0,0,1
2015,0.99,0.10,0.02,0.02,1188.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,201.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,253.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,817.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,275.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,410.67,NA,NA,0,1,0,0,0,0,1
2015,0.96,0.10,0.02,0.02,1386.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,304.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,326.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,359.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,154.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,194.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,168.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,139.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,154.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,143.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,165.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,183.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,183.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,135.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.05,0.01,0.02,135.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,454.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,700.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,564.67,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,979.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,788.33,NA,NA,0,1,0,0,0,0,1
2015,0.97,0.10,0.02,0.02,1338.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,678.33,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,1166.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,407.00,NA,NA,0,1,0,0,0,0,1
2015,1.00,0.10,0.02,0.02,737.00,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.18,0.06,0.10,55.00,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.71,0.24,0.10,425.33,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.18,0.06,0.10,608.67,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.35,0.12,0.10,531.67,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.18,0.06,0.10,275.00,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.35,0.12,0.10,531.67,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.35,0.12,0.10,227.33,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.18,0.06,0.10,344.67,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.35,0.12,0.10,282.33,NA,NA,0,1,0,0,0,0,1
2016,1.00,0.18,0.06,0.10,183.33,NA,NA,0,1,0,0,0,0,1
2017,1.00,0.26,0.08,0.13,113.96,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.77,0.23,0.13,119.38,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.26,0.08,0.13,105.82,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.26,0.08,0.13,56.98,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.26,0.08,0.13,192.64,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.51,0.15,0.13,81.40,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.51,0.15,0.13,149.23,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.51,0.15,0.13,124.81,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.14,0.04,0.06,48.99,2.50,NA,0,1,0,0,0,0,0
2017,1.00,0.14,0.04,0.06,31.59,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.14,0.04,0.06,9.27,5.00,NA,0,1,0,0,0,0,0
2017,1.00,0.14,0.04,0.06,4.23,7.00,NA,0,1,0,0,0,0,0
2017,1.00,0.28,0.08,0.06,24.84,2.50,NA,0,1,0,0,0,0,0
2017,1.00,0.28,0.08,0.06,16.43,3.00,NA,0,1,0,0,0,0,0
2017,1.00,0.28,0.08,0.06,5.29,5.00,NA,0,1,0,0,0,0,0
2017,1.00,0.28,0.08,0.06,2.61,7.00,NA,0,1,0,0,0,0,0
2017,1.00,0.17,0.04,0.06,31.22,2.50,NA,0,1,0,0,1,0,0
2017,1.00,0.17,0.04,0.06,17.86,3.00,NA,0,1,0,0,1,0,0
2017,1.00,0.17,0.04,0.06,1.97,5.00,NA,0,1,0,0,1,0,0
2017,1.00,0.17,0.04,0.06,-0.56,7.00,NA,0,1,0,0,1,0,0
2017,1.00,0.33,0.08,0.06,5.52,2.50,NA,0,1,0,0,1,0,0
2017,1.00,0.33,0.08,0.06,2.92,3.00,NA,0,1,0,0,1,0,0
2017,1.00,0.33,0.08,0.06,-0.68,5.00,NA,0,1,0,0,1,0,0
2017,1.00,0.33,0.08,0.06,-1.18,7.00,NA,0,1,0,0,1,0,0
2019,1.00,0.10,0.03,0.07,47.98,NA,0.10,1,0,0,0,1,0,0
2019,1.00,0.20,0.05,0.07,9.29,NA,1.50,1,0,0,0,1,0,0
2019,1.00,0.10,0.03,0.07,0.93,NA,3.00,1,0,0,0,1,0,0
2019,1.00,0.20,0.05,0.07,134.97,NA,0.10,1,0,0,0,1,0,0
2019,1.00,0.40,0.10,0.07,23.53,NA,1.50,1,0,0,0,1,0,0
2019,1.00,0.20,0.05,0.07,-1.86,NA,3.00,1,0,0,0,1,0,0
2019,1.00,0.08,0.03,0.07,195.33,NA,0.10,1,0,0,0,0,0,0
2019,1.00,0.15,0.05,0.07,48.60,NA,1.50,1,0,0,0,0,0,0
2019,1.00,0.08,0.03,0.07,20.43,NA,3.00,1,0,0,0,0,0,0
2019,1.00,0.15,0.05,0.07,486.32,NA,0.10,1,0,0,0,0,0,0
2019,1.00,0.30,0.10,0.07,127.54,NA,1.50,1,0,0,0,0,0,0
2019,1.00,0.15,0.05,0.07,55.72,NA,3.00,1,0,0,0,0,0,0
2019,1.00,0.80,0.20,0.07,21.67,NA,1.50,1,0,0,0,1,0,0
2019,1.00,0.60,0.20,0.07,122.28,NA,1.50,1,0,0,0,0,0,0
2019,1.00,0.24,0.06,0.03,27.28,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,33.97,NA,0.10,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,13.23,NA,3.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,32.66,4.80,NA,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,0.00,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,4.40,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,31.91,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,25.65,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,29.27,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,29.13,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,164.97,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,22.36,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,63.04,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,28.83,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,39.14,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,20.19,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,47.72,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,29.06,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,16.66,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.09,0.03,0.03,35.33,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,1.53,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,8.21,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,19.72,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,57.18,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,97.94,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,27.14,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,7.36,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,505.40,NA,1.00,0,0,0,0,1,0,0
2019,0.00,0.12,0.03,0.03,24858.66,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,24.64,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,18.09,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.12,0.03,0.03,3.84,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.06,0.01,0.03,952.83,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.06,0.01,0.03,4.54,NA,1.00,0,0,0,0,1,0,0
2019,1.00,0.50,0.25,0.25,20.00,NA,1.50,0,0,0,0,0,0,1
2019,1.00,0.50,0.25,0.25,50.00,NA,1.50,0,0,0,0,0,0,1
2019,1.00,0.50,0.25,0.25,80.00,NA,1.50,0,0,0,0,0,0,1
2019,1.00,0.50,0.25,0.25,120.00,NA,1.50,0,0,0,0,0,0,1
2019,1.00,1.00,0.50,0.50,115.09,NA,3.00,0,0,0,0,0,0,0
2019,1.00,1.00,0.50,0.50,180.86,NA,3.00,0,0,0,0,0,0,0
2018,1.00,0.44,0.15,0.08,29.49,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.44,0.15,0.08,56.03,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.44,0.15,0.08,53.09,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.44,0.15,0.08,35.39,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.44,0.15,0.08,132.71,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.05,0.02,0.08,42.75,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.05,0.02,0.08,430.58,NA,0.00,0,1,0,0,1,0,0
2018,1.00,0.10,0.03,0.08,109.12,NA,1.00,0,1,0,0,1,0,0
2018,1.00,0.15,0.05,0.08,35.39,NA,2.00,0,1,0,0,1,0,0
2018,1.00,0.20,0.07,0.08,14.75,NA,3.00,0,1,0,0,1,0,0
2018,1.00,0.15,0.05,0.08,8.85,NA,4.00,0,1,0,0,1,0,0
2018,1.00,0.10,0.03,0.08,5.90,NA,5.00,0,1,0,0,1,0,0
2017,1.00,0.75,0.25,0.25,80.33,NA,1.50,0,0,0,0,0,0,0
2017,1.00,0.75,0.25,0.25,62.24,NA,1.50,0,0,0,0,0,0,0
2017,1.00,0.75,0.25,0.25,63.40,NA,1.50,0,0,0,0,0,0,0
2017,1.00,0.75,0.25,0.25,56.79,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,827.55,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,1134.15,NA,2.00,0,1,0,0,0,0,0
2018,0.57,0.10,0.03,0.03,3945.10,NA,2.00,0,1,0,0,0,0,0
2018,0.97,0.10,0.03,0.03,1356.64,NA,2.00,0,1,0,0,0,0,0
2018,0.97,0.10,0.03,0.03,1321.36,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,355.44,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,499.24,NA,2.00,0,1,0,0,0,0,0
2018,0.87,0.10,0.03,0.03,1975.26,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,694.60,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,510.10,NA,2.00,0,1,0,0,0,0,0
2018,0.90,0.10,0.03,0.03,1812.47,NA,2.00,0,1,0,0,0,0,0
2018,0.85,0.10,0.03,0.03,2119.07,NA,2.00,0,1,0,0,0,0,0
2018,0.56,0.10,0.03,0.03,3958.67,NA,2.00,0,1,0,0,0,0,0
2018,0.87,0.10,0.03,0.03,1988.83,NA,2.00,0,1,0,0,0,0,0
2018,0.79,0.10,0.03,0.03,2498.93,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,849.25,NA,2.00,0,1,0,0,0,0,0
2018,1.00,0.10,0.03,0.03,1058.18,NA,2.00,0,1,0,0,0,0,0
2018,0.78,0.10,0.03,0.03,2585.75,NA,2.00,0,1,0,0,0,0,0
2018,0.99,0.10,0.03,0.03,1182.99,NA,2.00,0,1,0,0,0,0,0
2018,0.98,0.10,0.03,0.03,1248.11,NA,2.00,0,1,0,0,0,0,0
2018,0.95,0.05,0.02,0.03,1432.61,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,1101.59,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,425.98,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,721.73,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,1166.71,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,1058.18,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,824.84,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,293.03,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,463.97,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,884.53,3.00,NA,0,1,0,0,0,0,0
2018,0.77,0.05,0.02,0.03,2645.44,3.00,NA,0,1,0,0,0,0,0
2018,0.83,0.05,0.02,0.03,2265.58,3.00,NA,0,1,0,0,0,0,0
2018,0.99,0.05,0.02,0.03,1193.84,3.00,NA,0,1,0,0,0,0,0
2018,0.89,0.05,0.02,0.03,1839.60,3.00,NA,0,1,0,0,0,0,0
2018,0.73,0.05,0.02,0.03,2903.20,3.00,NA,0,1,0,0,0,0,0
2018,0.95,0.05,0.02,0.03,1473.31,3.00,NA,0,1,0,0,0,0,0
2018,0.98,0.05,0.02,0.03,1239.97,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,648.47,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.05,0.02,0.03,979.49,3.00,NA,0,1,0,0,0,0,0
2018,0.91,0.05,0.02,0.03,1750.06,3.00,NA,0,1,0,0,0,0,0
2018,1.00,0.50,0.50,0.50,314.83,NA,NA,0,1,0,0,0,0,0
2018,0.00,0.50,0.50,0.50,11761.39,NA,NA,0,1,0,0,0,0,0
2020,1.00,0.13,0.07,0.04,97.33,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.27,0.13,0.04,76.87,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.13,0.07,0.04,86.35,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.13,0.07,0.04,76.35,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,95.87,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.13,0.07,0.04,78.20,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,82.17,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,77.91,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,84.85,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.13,0.07,0.04,69.74,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,71.09,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,69.66,NA,3.08,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,97.33,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.13,0.07,0.04,241.31,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,277.30,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,239.42,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,95.87,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,240.17,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,245.18,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,239.82,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,84.85,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.07,0.03,0.04,215.22,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,224.43,NA,3.00,0,1,0,0,0,0,1
2020,1.00,0.03,0.02,0.04,214.67,NA,3.00,0,1,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,35.21,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,37.66,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,41.35,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,42.99,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,50.35,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,51.58,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,52.40,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,52.81,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,55.27,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,60.18,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,62.23,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,67.14,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,72.46,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,79.83,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,84.33,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,86.38,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,86.79,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,87.20,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,92.52,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,95.39,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,96.62,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,108.90,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,113.81,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,127.73,NA,1.50,0,0,0,0,0,0,1
2017,1.00,0.12,0.04,0.04,138.37,NA,1.50,0,0,0,0,0,0,1
2018,1.00,0.75,0.25,0.33,25.70,NA,1.50,0,0,0,0,0,0,1
2018,1.00,1.50,0.50,0.33,110.15,NA,1.50,0,0,0,0,0,0,1
2018,1.00,0.75,0.25,0.33,367.16,NA,1.50,0,0,0,0,0,0,1
2015,1.00,0.22,0.22,0.25,35.74,NA,1.50,0,0,0,1,0,0,0
2015,1.00,0.44,0.44,0.25,71.47,NA,1.50,0,0,0,1,0,0,0
2015,1.00,0.22,0.22,0.25,142.95,NA,1.50,0,0,0,1,0,0,0
2015,1.00,0.11,0.11,0.25,285.90,NA,1.50,0,0,0,1,0,0,0
2018,1.00,0.07,0.07,0.07,114.36,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,128.65,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,145.81,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,131.51,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,60.04,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,137.23,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,131.51,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,154.38,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,128.08,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,156.10,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,129.51,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,132.94,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,130.65,NA,1.50,0,0,0,0,0,0,0
2018,1.00,0.07,0.07,0.07,143.52,NA,1.50,0,0,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,59.95,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,56.26,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,45.75,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,102.04,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,11.72,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,1.92,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-4.75,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,4.99,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,-2.54,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-8.50,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,7.88,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-3.16,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,-6.98,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-10.58,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-1.15,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-3.88,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,-6.39,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-8.81,2.50,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-4.16,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.30,0.07,0.05,-10.86,3.00,NA,0,1,0,0,0,0,0
2020,1.00,0.15,0.04,0.05,-17.77,3.00,NA,0,1,0,0,0,0,0
2019,1.00,0.01,0.00,0.00,78.13,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,33.23,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,45.80,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,57.48,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,67.35,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,73.64,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,84.42,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,92.50,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,99.68,NA,1.50,0,1,0,0,0,0,1
2019,1.00,0.01,0.00,0.00,35.02,NA,1.50,0,1,0,0,0,0,1
